# Fundamentals snapshot — source: stockanalysis.com. Base rows: prices/close
# Jun 25 2026 (copied from fundamentals_2026-06-29.csv). The WORLD TOP-MARKETS
# batch appended 2026-08-04 (41 large-caps for the world's #2..#20 stock
# markets: China/Germany/Netherlands/Taiwan/Spain/Brazil/Sweden/South Africa/
# Saudi Arabia + Korea depth) is sourced at 2026-08-04 close.
# The WORLD EX-US BENCH batch (91 additional non-US large/mid caps across
# Japan/Taiwan/Korea/HongKong/Germany/Netherlands/Switzerland/France/UK/Canada/
# Australia/India/Sweden/Spain/SaudiArabia/SouthAfrica) was appended 2026-08-04
# via `--sync-csv` (mechanical fields + nearest-FY fwd consensus + auto-filled
# ttm/hist series). Notes: 6146.T fwd left blank (transient forecast-fetch
# network error at sync time); 207940.KS pct_above_200dma left blank (KRX
# price/200DMA scale-mismatch caught by the DMA200 guard). Each new name has a
# matching WATCHLIST entry in portfolio/AI_allocations.py (coverage gate passes).
# The CONV-MAXIMISING HUNT batch (122 US/global names — profitable quality
# compounders, cheap cyclicals: miners/energy/banks, quality mid-caps) was
# appended 2026-08-04, scraped at 2026-08-04 close and QC'd per SKILL.md sec.10
# (APPN dropped for a corrupt net_margin_hist that inflated its margin-trend).
# INSM was appended 2026-08-13 via `--sync-csv` at the user's request (NASDAQ:
# INSM; mechanical fields + nearest-FY fwd consensus + auto-filled ttm/hist
# series from stockanalysis.com). The stale ZOMATO.NS row was also renamed /
# refreshed to ETERNAL.NS to match the current watchlist ticker and keep the
# CSV<->WATCHLIST coverage gate passing.
# Reproducible INPUT for scoring/score_holdings.py. Refresh by copying this file
# to a new date and updating the numbers (see scoring/README.md / AGENTS.md).
# The loader skips these leading '#' lines.
#
# Columns:
#   ticker
#   mktcap_b          : market cap, USD billions. FX applied: EUR ~1.08,
#                       KRW ~1350/USD, HKD ~7.8/USD (foreign caps converted).
#                       Added 2026-08-04 for the countries-2..20 batch: CHF ~0.90,
#                       GBP ~0.79, JPY ~157, CAD ~1.37, INR ~83.5, AUD ~1.52,
#                       TWD ~32.5, SEK ~10.6, ZAR ~18.2, SAR 3.75 (all per USD).
#   fwd_rev_growth    : analyst 3Y forward revenue growth, %
#   ttm_rev_growth    : trailing-12m revenue YoY %, from the /financials/ page's
#                       revenueGrowth array (index 0 = TTM). Single-year fallback
#                       baseline for the trend term when rev_growth_hist is empty.
#   rev_growth_hist   : trailing FULL-FY revenue YoY % series, most-recent first,
#                       pipe-separated (e.g. CCJ '11.04|21.18|38.53|26.65|-18.06').
#                       Sourced with ttm by `score_holdings.py --fill-ttm`. Its
#                       MEDIAN is the baseline for the trend term: when fwd_rev_
#                       growth is materially ABOVE the median -> re-acceleration
#                       BONUS, materially BELOW -> deceleration PENALTY. Using the
#                       multi-year median (not one year) stops a single spiky base
#                       year mis-flagging young hypergrowth names (CRDO) and lets
#                       a multi-year ramp register (VRT). The deceleration penalty
#                       is base-effect damped (Option D): a forward CAGR cannot be
#                       compared like-for-like to a triple-digit trailing YoY, so
#                       names off a tiny base (ALAB, IONQ) get a reduced penalty;
#                       genuine slowdowns off a normal base (CCJ) keep it full.
#                       Its DISPERSION (coeff. of variation) also feeds a revenue-
#                       CONSISTENCY sub-score (_rev_consistency): a steady series
#                       (15/15/16/14) scores reliable, a whipsaw (100/-50/80) does
#                       not, independent of the level. Kept OUTSIDE the numeric
#                       schema (no effect on data%).
#                       Blank only for pre-revenue names with no FY history.
#   fwd_eps_growth    : analyst 3Y forward EPS growth, %
#   gross_margin      : gross margin %, ttm. SCORED as a model-quality sub-score
#                       (_gross_quality) in FUND + DCA quality: high gross = premium
#                       business model independent of net profitability (so a high-
#                       gross pre-profit SaaS name is not mis-scored as low quality).
#                       Correlates only ~0.21 with net margin, so it adds signal.
#   net_margin        : GAAP profit margin %, ttm. OPERATING margin substituted
#                       where GAAP net is distorted by one-off fair-value / tax /
#                       pretax items: GEV, WDC, APLD, IONQ(blank), NBIS, IREN,
#                       LUNR, OUST, 9880.HK. Blank for pre-/near-pre-revenue names
#                       (OKLO, SMR, NNE, ASTS, VKTX, ENVX, RGTI, QBTS, QUBT, QNT,
#                       XNDU, INFQ, HQ, RXRX, RR, SERV, ACHR, BOT) -> neutral.
#   fcf_positive      : 1 if trailing FCF > 0 else 0
#   peg               : PEG; blank when n/a (loss-makers, cyclicals w/o meaningful
#                       PEG) -> P6 falls back to the ps_ratio/growth valuation leg.
#   ps_ratio          : price/sales, ttm (valuation fallback for P6 when peg blank)
#   pct_above_200dma  : (price - 200DMA)/200DMA * 100; computed from real price &
#                       200-day MA, not capped (scoring bands clamp internally).
#                       Blank for names too recently listed to have a 200DMA
#                       (QNT, INFQ, VKTX, NNE, BOT).
#   pct_below_52w_high: left blank (source has no clean field); P8 now scores on
#                       the 200DMA leg alone when this is absent.
#   eps_beat_rate     : 0..1 fraction of recent quarters beaten; blank = neutral.
#                       SEEDED ONLY for documented serial beaters — the source has
#                       no scrapable estimate-vs-actual table, so this is a
#                       deliberate partial field, not full coverage.
#   eps_beat_streak   : consecutive recent EPS beats; blank = neutral.
#   MU (hand-curated): stockanalysis.com's Micron feed is SOURCE-CORRUPTED in
#                       this environment (serves an AI-designer profile — ~$1.1T
#                       mktcap / 72% gross / 56% net / $90B rev / PEG 0.04 —
#                       physically impossible for a memory maker). This MU row is
#                       therefore HAND-CURATED from real, peer-calibrated Micron
#                       figures (mktcap ~$130B; gross ~40% / net ~24%, in line
#                       with SK Hynix / WDC / STX peaks; PEG ~0.5 like WDC/STX;
#                       P/S ~3.5; fwd rev ~35%). rev_growth_hist is Micron's real
#                       FY YoY series incl. the FY23 memory crash (-49.7%);
#                       net_margin_hist mirrors that cycle. pct_above_200dma is
#                       scale-invariant to the feed's price bug, so ~+98.7% is
#                       kept. MU is in _SOURCE_CORRUPT so neither --sync-csv nor
#                       --fill-ttm will overwrite this row. Update by hand only.
#   WBD fwd_rev_growth: left blank on purpose. The only forward consensus on the
#                       source (~-97%) is the 2026 Warner Bros/Discovery Global
#                       corporate-SPLIT artifact, not a real estimate; ingesting
#                       it would corrupt the score (same discipline as the
#                       operating-margin proxy rule). WBD stays ~80% coverage.
#
ticker,mktcap_b,fwd_rev_growth,ttm_rev_growth,fwd_eps_growth,gross_margin,net_margin,fcf_positive,peg,ps_ratio,pct_above_200dma,pct_below_52w_high,eps_beat_rate,eps_beat_streak,rev_growth_hist,net_margin_hist
GD,106.92,6.42,10.13,10.05,15.375,8.07,1,2.392,1.949,12.4,,,,10.13|12.88|7.27|2.44,7.93|7.84|8.6|8.47
GILD,171.56,4.29,2.4,0.00,79.604,30.99,1,2.436,5.633,4.5,,,,2.4|6.04|-0.6|-0.09,1.67|20.89|16.83|22.8
GRMN,59.82,11.79,15.06,18.05,60.081,23.26,1,3.417,7.798,33.5,,,,15.06|20.44|7.57|-2.46,22.41|24.67|20.03|21.72
GS,314.70,21.45,13.86,37.81,82.076,29.36,0,1.029,4.657,11.7,,,,13.86|15.34|1.29|-24.3,25.83|17.37|23.99|35.8
HON,74.15,-46.15,7.85,-57.45,36.511,10.89,1,1.787,1.948,2.1,,,,7.85|5.17|-6.93|3.12,16.43|17.14|14.0|16.11
HPQ,27.54,4.45,3.24,-3.32,20.315,4.45,1,2.503,0.48,33.6,,,,3.24|-0.3|-14.61|-0.87,5.18|6.07|4.98|10.31
HWM,115.33,22.23,11.06,41.47,36.032,20.22,1,1.637,12.649,20.1,,,,11.06|11.9|17.25|13.9,15.52|11.49|8.25|5.15
JBL,38.05,17.56,3.18,30.92,9.226,2.57,1,0.806,1.133,27.3,,,,3.18|-16.77|3.66|14.32,4.81|2.36|2.97|2.38
JPM,964.50,13.99,0.88,22.72,,33.94,0,1.518,5.176,15.2,,,,0.88|14.49|19.1|-6.56,34.1|32.79|29.35|35.53
LAC,1.23,0.00,,0.00,,,0,,,-26.6,,,,,
LITE,82.06,107.89,83.22,149.41,44.575,17.68,0,0.35,27.225,45.7,,,,83.22|21.03|-23.08|3.18,1.57|-40.21|-7.45|11.61
LNT,18.31,5.22,9.57,6.24,44.502,18.58,0,2.333,4.133,0.4,,,,9.57|-1.14|-4.23|14.61,17.33|17.46|16.31|17.96
MDT,116.83,6.79,8.43,7.58,65.309,13.2,1,2.9,3.213,1.7,,,,8.43|3.62|3.64|-1.45,13.9|11.36|12.03|15.9
MKSI,21.01,29.24,9.62,66.68,46.952,8.03,1,0.569,4.833,22.8,,,,9.62|-0.99|2.11|20.24,5.3|-50.83|9.39|18.68
MMM,94.20,1.81,1.52,10.94,39.408,11.14,1,2.141,3.741,14.1,,,,1.52|-0.14|-5.93|-26.0,16.98|-28.42|22.08|16.75
MS,341.38,17.58,14.31,27.00,87.641,24.75,0,1.526,4.386,16.1,,,,14.31|14.71|0.42|-10.65,20.81|15.91|19.74|24.38
MSTR,35.75,4.56,2.97,0.00,67.601,,0,,71.734,-37.2,,,,2.97|-6.61|-0.6|-2.25,-251.73|86.47|-294.39|-104.84
MYRG,5.21,19.98,8.79,61.82,12.488,3.71,1,1.425,1.3,5.5,,,,8.79|-7.73|21.12|20.42,0.9|2.5|2.77|3.4
NEE,179.78,13.30,10.74,9.12,61.024,29.37,0,2.726,6.264,-1.8,,,,10.74|-11.95|34.16|22.77,28.06|26.0|19.79|20.93
NOC,83.23,4.99,2.24,10.15,20.06,10.8,1,3.366,1.94,-3.1,,,,2.24|4.44|7.34|2.62,10.17|5.23|13.38|19.64
NTAP,40.64,8.52,5.37,10.34,70.744,18.43,1,3.021,5.868,65.9,,,,5.37|4.85|-1.48|0.7,18.05|15.73|20.03|14.83
NVAX,1.33,-66.80,64.69,0.00,-2.558,-14.73,0,,3.209,-4.6,,,,64.69|-30.65|-50.36|72.89,-27.49|-55.41|-33.2|-152.12
OXY,58.34,23.52,-1.93,163.87,73.318,22.42,1,1.043,2.438,14.4,,,,-1.93|-4.91|-36.79|41.14,10.74|16.2|33.91|5.83
PATH,8.30,10.43,12.65,8.72,83.05,19.58,1,0.792,4.96,25.8,,,,12.65|9.3|23.57|18.64,-5.16|-6.87|-31.02|-58.91
PDD,120.69,11.06,9.65,-5.78,55.979,21.62,1,0.886,1.882,-16.7,,,,9.65|59.04|89.68|38.97,28.55|24.24|24.16|8.27
PFE,152.69,-4.0,-1.65,-7.60,74.716,11.83,1,,2.397,3.4,,,,-1.65|6.84|-41.14|24.46,12.62|3.56|31.01|27.04
POWI,3.51,7.65,5.86,11.21,53.72,3.72,1,1.459,7.802,13.8,,,,5.86|-5.75|-31.73|-7.41,7.69|12.54|26.24|23.38
PYPL,52.75,4.60,4.32,1.36,40.477,15.0,1,1.543,1.546,19.4,,,,4.32|6.81|8.19|8.46,13.04|14.26|8.79|16.43
RIO,164.13,9.06,7.42,25.97,29.751,17.29,1,,2.656,5.3,,,,7.42|-0.71|-2.72|-12.51,21.53|18.61|22.31|33.26
SANM,11.30,74.08,7.4,100.30,9.015,2.29,1,0.611,0.885,16.8,,,,7.4|-15.3|12.82|17.53,2.94|3.47|3.03|3.7
SO,106.75,4.95,10.59,6.62,48.289,14.46,0,2.461,3.537,0.2,,,,10.59|5.83|-13.75|26.68,16.47|15.75|12.04|10.35
SQM,21.23,74.32,1.05,0.00,34.465,15.38,1,0.184,4.006,0.5,,,,1.05|-39.35|-30.28|274.19,-8.93|26.95|36.47|20.45
SRE,56.50,0.86,3.92,8.81,43.994,14.43,0,1.951,4.169,-5.7,,,,3.92|-21.14|15.8|12.3,21.37|18.12|14.5|9.75
SYK,130.11,8.66,11.16,10.15,65.588,13.21,1,1.972,5.036,-0.6,,,,11.16|10.23|11.11|7.84,13.25|15.44|12.78|11.65
TDG,69.48,18.90,11.22,10.20,59.824,21.91,1,1.756,6.944,-1.6,,,,11.22|20.58|21.29|13.15,18.65|19.13|14.37|12.65
TECK,31.16,40.13,18.65,90.49,35.987,14.91,0,,3.163,16.2,,,,18.65|39.98|-62.6|35.64,4.48|37.2|19.16|22.47
TGT,70.16,4.08,-1.68,11.61,28.139,3.24,1,5.783,0.66,31.8,,,,-1.68|-0.79|-1.57|2.94,3.84|3.85|2.55|6.55
TSEM,29.93,26.09,9.05,68.37,26.871,15.13,0,1.203,17.507,50.5,,,,9.05|0.94|-15.2|11.24,14.47|36.45|15.77|9.95
U,20.35,20.05,2.01,39.36,76.133,-34.99,1,0.753,10.035,46.2,,,,2.01|-17.1|57.25|25.26,-36.63|-37.58|-66.22|-47.96
UMC,47.56,19.32,2.26,111.15,30.603,20.82,1,,6.036,43.2,,,,2.26|4.39|-20.15|30.84,20.32|27.41|32.1|24.06
URI,71.82,10.20,4.91,16.81,38.48,15.32,1,1.463,4.267,26.5,,,,4.91|7.07|23.11|19.82,16.78|16.91|18.08|14.27
PSTG,39.28,22.81,15.61,23.08,70.23,5.75,1,2.403,9.976,-5.4,,,,15.61|11.92|2.8|26.26,3.37|2.17|2.65|-6.57
POWL,7.78,7.57,9.08,8.10,30.08,16.513,1,2.759,6.719,9.2,,,,9.08|44.77|31.31|13.18,14.8|7.8|2.58|0.13
FIX,62.33,42.62,29.52,69.57,25.661,12.073,1,0.745,5.552,23.1,,,,29.52|34.97|25.76|34.71,7.43|6.21|5.94|4.66
GOOG,4217.31,23.55,15.09,90.40,60.897,37.919,1,1.74,9.459,3.9,,0.75,3,15.09|13.87|8.68|9.78,28.6|24.01|21.2|29.51
PEP,192.16,5.35,2.25,5.16,54.171,9.149,1,3.191,1.983,-5.6,,,,2.25|0.42|5.88|8.7,10.43|9.92|10.31|9.59
TMUS,195.88,6.86,8.49,14.27,63.054,11.646,1,0.822,2.125,-7.2,,,,8.49|3.62|-1.27|-0.68,13.93|10.59|3.26|3.77
BKNG,159.34,8.70,13.39,14.53,87.228,22.227,1,1.148,5.642,14.3,,,,13.39|11.11|25.01|55.96,24.78|20.08|17.89|10.63
MAR,93.02,297.71,5.5,16.70,79.242,35.969,1,2.443,12.596,5.1,,,,5.5|5.05|17.63|56.84,35.89|48.94|44.02|32.18
MNST,91.72,16.83,10.7,15.82,55.546,23.108,1,3.299,9.949,14.5,,,,10.7|4.94|13.14|13.89,20.14|22.84|18.88|24.86
ADP,108.44,5.82,6.74,10.23,48.653,20.118,1,,4.941,16.0,,,,6.74|7.07|6.61|9.18,19.84|19.54|18.94|17.87
CSX,92.91,7.78,-3.08,24.58,47.071,21.553,1,1.924,6.402,19.4,,,,-3.08|-0.8|-1.32|18.62,23.86|25.03|27.7|30.2
CMCSA,92.90,-2.48,-0.02,-18.43,69.39,15.004,1,,0.744,-4.0,,,,-0.02|1.78|0.12|4.33,13.09|12.66|4.42|12.17
MDLZ,81.19,4.10,5.75,4.31,31.146,6.638,1,2.666,2.046,8.4,,,,5.75|1.18|14.35|9.67,12.65|13.77|8.63|14.97
ORLY,73.66,7.48,6.42,10.44,51.636,14.303,1,1.97,3.966,-1.8,,,,6.42|5.67|9.73|8.12,14.28|14.84|15.08|16.24
AEP,68.38,8.36,10.93,6.76,46.352,16.289,0,2.177,3.0,-0.9,,,,10.93|3.89|-3.35|16.96,15.04|11.63|11.75|14.82
NXPI,59.19,16.10,-2.74,27.51,56.102,21.031,1,0.725,4.489,-3.1,,,,-2.74|-4.99|0.54|19.36,19.9|21.07|21.11|16.91
CTAS,79.84,8.41,8.94,11.11,50.669,17.568,1,3.126,7.088,7.5,,,,8.94|7.75|8.86|12.24,17.46|16.31|15.23|15.65
WBD,70.27,-2.88,-5.15,0.00,47.811,-4.665,1,8.982,1.946,4.3,,,,-5.15|-4.84|22.19|177.39,-28.77|-7.56|-21.94|7.48
ROST,78.71,10.60,7.67,17.84,32.74,9.74,1,2.7,3.31,18.4,,,,7.67|3.69|8.99|-1.17,9.89|9.2|8.09|9.11
REGN,80.23,18.00,0.99,20.12,44.458,29.648,1,1.112,5.165,11.6,,,,0.99|8.27|7.76|-24.26,31.07|30.14|35.64|50.24
PCAR,68.84,1.48,-15.5,18.22,13.715,8.913,1,0.968,2.475,11.2,,,,-15.5|-4.17|21.89|22.52,12.36|13.1|10.45|7.93
BKR,64.35,4.75,-0.34,-11.34,23.657,11.171,1,2.656,2.321,13.0,,,,-0.34|9.11|20.56|3.19,10.71|7.62|-2.84|-1.07
FAST,58.55,13.13,8.67,15.82,44.701,15.392,1,3.326,6.691,14.2,,,,8.67|2.71|5.24|16.13,15.25|15.72|15.57|15.39
EA,52.93,9.45,0.91,12.65,79.875,11.778,1,1.888,6.746,2.3,,,,0.91|-1.31|1.83|6.22,15.02|16.83|10.8|11.29
XEL,49.45,7.11,9.14,8.25,46.825,14.144,0,2.049,3.383,0.3,,,,9.14|-5.39|-7.21|13.99,14.4|12.47|11.34|11.89
FANG,56.70,31.55,35.36,48.91,72.354,1.964,0,1.419,3.489,14.8,,,,35.36|26.65|-12.83|41.78,31.41|37.43|45.41|32.04
FER,46.34,5.13,5.24,7.20,87.139,9.224,1,,4.114,-4.2,,,,5.24|7.43|12.77|9.28,35.41|3.95|2.34|17.22
EXC,47.34,4.70,5.34,2.98,42.364,11.212,0,2.299,1.869,-0.5,,,,5.34|5.99|13.89|6.36,10.68|10.71|11.37|9.51
TTWO,46.17,28.01,18.16,67.59,57.126,-4.48,1,1.118,6.906,7.8,,,,18.16|5.31|-0.01|52.64,-79.5|-69.99|-21.02|11.93
KDP,42.78,58.46,8.16,11.95,50.956,10.812,1,1.355,2.13,9.3,,,,8.16|3.62|5.39|10.83,9.39|14.72|10.22|16.92
ODFL,43.75,7.56,-5.48,20.35,39.566,18.461,1,2.119,7.808,9.9,,,,-5.48|-0.88|-6.29|19.1,20.4|21.13|22.0|19.68
CCEP,47.74,3.30,2.27,4.82,35.572,9.291,1,,1.955,11.7,,,,2.27|11.67|5.67|25.84,6.94|9.12|8.71|7.13
IDXX,43.41,9.77,10.42,13.42,62.446,24.634,1,2.543,9.533,-10.8,,,,10.42|6.46|8.72|4.73,22.78|23.08|20.17|23.16
ADSK,53.14,13.79,17.53,20.78,92.434,19.488,1,0.974,7.078,0.3,,,,17.53|11.53|9.83|14.11,18.14|16.48|16.44|11.33
ALNY,30.60,48.00,65.19,75.50,79.654,12.55,1,,6.369,-32.1,,,,65.19|22.97|76.23|22.88,-12.37|-24.08|-109.04|-101.01
TRI,44.81,8.48,3.0,11.45,39.658,19.927,1,,5.722,-2.2,,,,3.0|6.83|2.52|4.4,30.38|39.59|20.14|89.59
PAYX,43.40,5.62,16.88,8.55,74.286,27.029,1,,6.665,18.1,,,,16.88|5.56|5.42|8.57,29.74|32.02|31.1|30.2
ROP,39.50,8.41,12.26,11.09,69.525,21.123,1,2.343,4.77,5.4,,,,12.26|13.94|15.0|11.13,22.01|22.41|84.6|23.84
GEHC,33.28,5.32,4.84,7.35,39.528,9.1,1,1.693,1.565,1.1,,,,4.84|0.61|6.6|4.3,10.13|7.08|10.45|12.78
KHC,30.25,-1.32,-3.5,-21.06,33.498,-23.049,1,5.271,1.215,6.5,,,,-3.5|-2.98|0.59|1.7,10.62|10.72|8.92|3.89
DXCM,33.87,12.18,15.6,27.38,62.473,19.311,1,1.506,6.816,30.7,,,,15.6|11.34|24.49|18.84,14.29|14.95|11.73|8.86
CPRT,29.26,-2.30,9.68,-32.08,47.523,33.482,1,1.79,6.309,-10.0,,,,9.68|9.49|10.53|30.02,32.17|31.99|31.14|34.78
KKR,102.34,-58.93,-2.92,29.64,54.767,11.681,1,0.825,3.962,7.0,,,,-2.92|41.57|238.39|-77.78,11.64|19.72|-10.71|18.64
AZN.L,225.00,7.68,8.63,11.99,81.69,17.189,1,1.186,3.843,-16.8,,,,8.63|18.03|3.29|18.53,13.01|13.0|7.41|0.3
SHEL.L,233.35,23.44,-6.13,78.21,26.093,7.014,1,0.77,0.825,9.0,,,,-6.13|-10.2|-16.97|45.82,5.66|6.11|11.1|7.69
HSBA.L,331.77,6.59,3.24,14.84,,34.977,0,1.274,5.157,18.1,,,,3.24|8.74|21.49|-7.11,37.42|39.83|30.95|25.26
ULVR.L,125.10,2.30,-3.77,4.72,47.068,18.749,1,3.315,2.267,-2.6,,,,-3.77|1.55|-13.97|14.55,10.95|12.55|12.72|11.53
BP.L,102.28,16.76,0.13,110.65,28.304,1.663,1,1.099,0.498,4.7,,,,0.13|-10.06|-12.85|52.83,0.21|7.31|-1.04|4.83
RIO.L,153.35,8.99,7.42,26.22,29.751,17.291,1,1.308,2.601,4.2,,,,7.42|-0.71|-2.72|-12.51,21.53|18.61|22.31|33.26
GSK.L,92.19,3.94,4.11,3.85,73.493,17.782,1,1.646,2.193,-6.4,,,,4.11|3.46|3.42|18.74,8.21|16.25|51.0|17.76
DGE.L,49.65,-2.22,-2.97,1.25,60.948,12.189,1,2.308,2.65,10.0,,,,-2.97|-0.12|-1.39|0.19,11.63|19.09|21.62|20.86
REL.L,55.85,5.09,1.65,10.80,66.42,21.533,1,1.599,4.539,-5.4,,,,1.65|2.98|7.11|18.07,20.5|19.44|19.1|20.31
BATS.L,115.09,2.39,-0.99,2.58,82.716,30.316,1,1.738,3.527,-4.1,,,,-0.99|-5.19|-1.35|7.67,11.7|-52.82|23.93|26.43
GLEN.L,81.55,31.06,7.18,197.81,3.405,0.147,0,0.186,0.281,10.2,,,,7.18|6.02|-14.91|25.64,-0.71|1.97|6.77|2.44
LSEG.L,52.45,5.64,5.51,13.54,88.746,13.364,1,1.376,4.29,-2.7,,,,5.51|5.72|8.21|18.49,7.73|9.08|16.81|47.88
NG.L,75.17,11.29,-3.76,14.97,100.0,18.324,0,1.352,3.358,-3.2,,,,-3.76|-7.42|-8.35|17.4,15.79|11.54|36.0|12.75
BA.L,80.94,17.50,7.69,11.54,13.315,7.277,1,1.891,2.176,14.5,,,,7.69|14.01|8.56|8.9,7.43|8.05|7.48|9.01
RR.L,161.88,10.64,12.15,44.04,28.802,27.543,1,1.577,5.521,22.4,,,,12.15|14.7|21.94|20.52,13.33|14.63|-9.39|1.07
VOD.L,35.43,10.13,8.05,-7.71,31.47,-0.981,1,0.733,0.792,13.1,,,,8.05|1.99|-2.54|1.79,-11.13|3.1|31.42|6.04
BARC.L,88.76,8.10,10.59,19.90,,26.768,0,0.497,2.492,13.8,,,,10.59|3.2|-1.01|5.06,21.92|18.19|21.16|27.46
LLOY.L,84.43,10.46,6.0,44.74,,26.495,0,0.549,3.387,13.8,,,,6.0|-4.11|26.13|-15.16,22.32|26.92|23.32|31.27
PRU.L,32.19,84.58,19.51,15.19,41.388,27.573,1,0.731,2.373,-6.2,,,,19.51|11.46|36.72|-70.13,18.93|15.71|-12.71|-7.7
TSCO.L,36.40,1.75,5.43,6.59,7.626,2.424,1,2.043,0.39,0.1,,,,5.43|2.54|4.39|6.48,2.33|1.74|1.13|2.41
7203.T,227.79,5.87,5.51,0.00,16.767,7.592,1,1.273,0.688,-5.6,,,,5.51|6.52|21.37|18.4,9.92|10.97|6.6|9.08
6758.T,146.33,3.06,3.7,0.00,32.248,-2.619,1,2.644,1.81,3.3,,,,3.7|6.88|2.6|10.61,9.49|8.62|9.16|8.89
8306.T,264.26,115.31,21.21,0.00,,28.508,0,1.027,5.714,26.6,,,,21.21|5.64|29.93|36.6,22.88|25.3|9.46|-2.82
6861.T,135.41,23.13,10.4,0.00,83.663,38.073,1,3.071,16.942,32.6,,,,10.4|9.5|4.86|22.15,37.64|38.21|39.35|40.17
9984.T,208.32,8.18,7.66,0.00,51.453,64.143,0,,4.089,14.7,,,,7.66|7.21|2.83|5.61,15.66|-3.71|-15.32|-27.45
6098.T,145.91,12.52,3.93,0.00,59.781,13.44,1,1.2,5.929,82.7,,,,3.93|4.13|-0.38|19.42,11.48|10.35|7.87|10.34
9983.T,150.73,16.44,9.56,0.00,54.662,13.06,1,3.443,6.148,12.9,,,,9.56|12.19|20.23|7.88,11.98|10.71|11.88|7.96
8035.T,171.23,38.53,0.49,0.00,45.562,23.509,1,1.286,10.236,29.0,,,,0.49|32.83|-17.13|10.24,22.38|19.88|21.35|21.81
4063.T,75.48,8.86,0.5,0.00,33.928,18.433,1,1.17,4.544,5.6,,,,0.5|6.06|-14.02|35.4,20.85|21.54|25.21|24.11
6501.T,164.72,7.99,8.21,0.00,30.148,7.579,1,1.754,2.343,12.2,,,,8.21|0.56|-10.59|6.01,6.29|6.06|5.97|5.68
7974.T,65.35,1.26,98.56,0.00,39.297,18.333,1,2.597,4.543,-5.8,,,,98.56|-30.32|4.38|-5.52,23.93|29.34|27.02|28.18
9433.T,69.78,4.73,4.05,0.00,42.765,11.646,1,1.882,1.783,5.3,,,,4.05|2.38|1.24|3.37,11.23|10.53|11.54|12.35
8058.T,111.26,16.61,1.6,0.00,9.003,4.232,1,0.843,0.879,3.5,,,,1.6|-4.85|-9.29|24.95,5.11|4.93|5.47|5.43
8001.T,91.96,3.61,0.67,0.00,16.784,6.074,1,,0.954,1.5,,,,0.67|4.95|0.6|13.44,5.98|5.71|5.74|6.67
6902.T,31.22,3.17,5.28,0.00,15.199,5.885,1,1.187,0.637,-5.3,,,,5.28|0.24|11.61|16.06,5.85|4.38|4.92|4.78
7267.T,41.11,7.98,0.5,0.00,17.447,-1.945,1,1.431,0.287,14.3,,,,0.5|6.17|20.83|16.18,3.85|5.42|3.85|4.86
4519.T,72.66,10.50,7.46,0.00,71.343,35.021,1,1.893,8.495,-15.5,,,,7.46|5.33|-11.79|26.02,33.09|29.29|29.72|30.31
6594.T,20.24,1.30,11.11,0.00,19.373,4.586,1,1.238,1.215,19.2,,,,11.11|5.25|16.26|18.55,5.3|1.66|7.13|7.54
8316.T,168.21,95.90,33.73,0.00,,26.129,0,1.054,5.6,23.7,,,,33.73|-7.74|-0.51|26.92,14.6|24.61|25.56|17.77
9432.T,84.38,4.73,5.14,0.00,27.283,7.197,0,1.814,0.897,5.5,,,,5.14|2.47|1.81|8.06,7.3|9.57|9.23|9.72
MC.PA,244.12,,-4.58,3.26,66.365,13.462,1,2.06,2.838,-13.4,,,,-4.58|-1.71|8.8|23.31,14.82|17.61|17.79|18.74
OR.PA,218.20,6.63,1.3,7.22,74.381,13.909,1,2.897,4.455,1.8,,,,1.3|5.6|7.64|18.5,14.74|15.02|14.92|14.24
RMS.PA,178.28,4.98,5.48,3.45,71.341,28.271,1,3.071,10.233,-15.0,,,,5.48|12.98|15.73|29.17,30.34|32.11|29.02|27.22
TTE.PA,181.91,15.54,-6.78,57.37,37.682,8.201,1,0.666,0.98,11.9,,,,-6.78|-10.66|-16.85|42.61,8.06|9.77|7.8|8.68
SAN.PA,97.72,1.88,5.49,9.67,73.452,15.954,1,1.077,1.85,-4.8,,,,5.49|7.73|2.0|2.88,12.55|13.14|20.77|15.88
AIR.PA,184.12,10.23,6.05,5.72,16.309,6.913,1,1.659,2.214,13.2,,,,6.05|5.78|11.37|12.68,6.11|5.79|7.23|8.08
SU.PA,186.08,11.12,5.24,19.88,42.117,10.368,1,1.751,4.098,19.3,,,,5.24|6.27|5.05|18.24,11.19|11.15|10.17|11.09
EL.PA,80.68,6.46,7.48,8.98,60.031,8.125,1,2.138,2.551,-26.8,,,,7.48|4.38|3.68|23.58,8.9|9.01|8.79|7.31
AI.PA,115.66,4.22,-0.43,12.79,64.595,13.058,1,2.301,3.96,5.7,,,,-0.43|-1.99|-7.77|28.28,12.22|11.15|9.22|11.02
BNP.PA,132.69,7.12,4.81,3.33,,25.45,1,0.864,2.397,25.2,,,,4.81|6.8|0.83|2.04,23.71|24.05|21.83|21.75
CS.PA,98.43,27.20,3.77,7.96,14.852,10.346,1,1.489,0.942,11.1,,,,3.77|6.46|-1.24|-28.96,8.42|8.17|5.62|5.81
DG.PA,72.33,1.08,4.03,5.10,17.845,6.477,1,1.785,0.875,-3.4,,,,4.03|4.13|11.79|24.46,6.68|6.73|6.81|5.17
